Transaction_ID;Date;Customer_Name;Product;Total_Items;Total_Cost;Payment_Method;City;Store_Type;Discount_Applied;Customer_Category;Season;Promotion
1000000150;22.09.2020 10:18;James Morales;['Potatoes', 'Light Bulbs', 'Toothbrush'];2;58.89;Debit Card;Seattle;Specialty Store;False;Professional;Winter;None
1000000151;17.04.2021 12:55;Ian Wilkinson;['Pancake Mix', 'Cheese', 'Insect Repellent', 'Beef', 'Bread'];9;65.15;Debit Card;San Francisco;Department Store;True;Middle-Aged;Summer;BOGO (Buy One Get One)
1000000152;28.07.2020 4:10;Jason Andrade;['Onions'];8;73.23;Credit Card;Los Angeles;Supermarket;True;Professional;Fall;None
1000000153;11.12.2023 12:45;Zachary Anderson;['Air Freshener', 'Sponges'];10;54.02;Cash;New York;Pharmacy;True;Teenager;Spring;BOGO (Buy One Get One)
1000000154;20.09.2023 21:00;Michael Perkins;['Air Freshener'];9;87.79;Credit Card;Seattle;Warehouse Club;False;Young Adult;Summer;Discount on Selected Items
1000000155;18.04.2020 1:29;Andre Davis;['Spinach'];6;36.1;Mobile Payment;Los Angeles;Supermarket;False;Senior Citizen;Fall;Discount on Selected Items
1000000156;09.10.2023 12:34;Heather Le;['Tea', 'Soda'];7;98.26;Cash;Dallas;Convenience Store;False;Middle-Aged;Fall;Discount on Selected Items
1000000157;11.10.2021 3:22;Morgan Black;['Cereal Bars', 'Paper Towels', 'Orange'];6;44.73;Mobile Payment;San Francisco;Warehouse Club;True;Teenager;Winter;None
1000000158;19.03.2023 13:07;Chelsea Harding;['Hair Gel', 'Trash Bags', 'Power Strips', 'Feminine Hygiene Products'];5;35.83;Debit Card;Seattle;Warehouse Club;True;Senior Citizen;Summer;BOGO (Buy One Get One)
1000000159;20.11.2021 9:58;Tracy Bruce;['Paper Towels'];9;64.32;Mobile Payment;Miami;Warehouse Club;True;Middle-Aged;Spring;Discount on Selected Items
1000000160;28.02.2024 14:41;Michael Perez;['Water', 'Mop'];9;71.79;Mobile Payment;New York;Supermarket;False;Senior Citizen;Summer;BOGO (Buy One Get One)
1000000161;10.03.2022 22:42;Ryan Atkinson;['Tissues', 'Jam'];9;86.43;Mobile Payment;Miami;Specialty Store;True;Retiree;Summer;None
1000000162;26.10.2022 23:16;Trevor Miller;['Olive Oil'];5;57.3;Mobile Payment;Chicago;Pharmacy;True;Senior Citizen;Winter;BOGO (Buy One Get One)
1000000163;20.08.2020 15:17;Lisa Taylor;['Plant Fertilizer', 'Shower Gel', 'Tuna'];6;21.сен;Cash;Chicago;Specialty Store;False;Young Adult;Winter;Discount on Selected Items
1000000164;03.12.2023 3:08;Erik Russell;['Pickles', 'Cleaning Spray'];7;53.99;Cash;Los Angeles;Department Store;True;Middle-Aged;Winter;None
1000000165;25.04.2021 5:04;Ms. Bianca Larson DDS;['BBQ Sauce', 'Eggs', 'Shrimp'];10;38.13;Mobile Payment;New York;Department Store;False;Young Adult;Summer;Discount on Selected Items
1000000166;24.04.2024 21:49;Gary Jones;['Trash Cans', 'Toothpaste', 'Broom', 'Baby Wipes', 'Tea'];5;53.09;Cash;Dallas;Department Store;False;Professional;Fall;BOGO (Buy One Get One)
1000000167;24.10.2020 14:25;Douglas Gray;['Power Strips'];8;82.66;Cash;Los Angeles;Specialty Store;True;Homemaker;Summer;None
1000000168;28.06.2020 18:14;Lori Davis;['Toothbrush', 'Toothbrush', 'BBQ Sauce', 'Dustpan', 'Banana'];4;63.4;Credit Card;Seattle;Convenience Store;True;Middle-Aged;Spring;None
1000000169;24.06.2023 14:37;Kelly Hall MD;['Bread', 'Toothpaste', 'Syrup', 'Ironing Board', 'Cleaning Spray'];9;20.51;Debit Card;New York;Pharmacy;False;Teenager;Spring;BOGO (Buy One Get One)
1000000170;03.09.2023 18:28;Scott Johnson;['Onions', 'Peanut Butter', 'Tomatoes', 'Mayonnaise'];7;35.13;Mobile Payment;Dallas;Department Store;False;Homemaker;Spring;None
1000000171;14.02.2023 22:57;Regina Andersen;['Syrup', 'Tuna'];7;55.45;Mobile Payment;Los Angeles;Warehouse Club;True;Senior Citizen;Winter;Discount on Selected Items
1000000172;27.08.2021 21:54;Jennifer Schmidt;['Power Strips', 'Eggs', 'Butter', 'Onions'];9;43.37;Credit Card;Seattle;Pharmacy;True;Homemaker;Summer;Discount on Selected Items
1000000173;11.11.2020 23:34;Manuel Drake;['Tissues', 'Spinach', 'Light Bulbs'];7;51.27;Mobile Payment;Dallas;Convenience Store;False;Middle-Aged;Summer;None
1000000174;16.04.2021 22:38;James Ho DDS;['Mustard', 'Trash Cans'];3;34.82;Cash;Seattle;Convenience Store;True;Student;Summer;None
1000000175;07.04.2024 21:08;Ryan Snow;['Honey', 'Cereal Bars', 'Sponges', 'Olive Oil'];2;90.68;Cash;Seattle;Convenience Store;True;Teenager;Winter;BOGO (Buy One Get One)
1000000176;23.01.2023 7:31;Jessica Nolan;['BBQ Sauce', 'Cleaning Spray', 'Broom'];8;85.09;Debit Card;Seattle;Warehouse Club;True;Homemaker;Fall;Discount on Selected Items
1000000177;13.11.2022 20:33;Joann Davies;['Trash Bags', 'Extension Cords', 'Beef'];1;31.59;Credit Card;Chicago;Pharmacy;False;Senior Citizen;Winter;None
1000000178;17.03.2024 0:34;Lori Hill;['Onions'];8;75.06;Debit Card;Chicago;Specialty Store;False;Professional;Winter;Discount on Selected Items
1000000179;16.12.2021 19:32;Trevor Jenkins;['Honey', 'Salmon', 'Diapers', 'Hair Gel'];5;45.77;Debit Card;San Francisco;Pharmacy;True;Middle-Aged;Fall;BOGO (Buy One Get One)
1000000180;21.06.2021 5:47;Jose Baker;['Canned Soup', 'Deodorant', 'Banana', 'Chips', 'Shampoo'];3;33.17;Mobile Payment;Los Angeles;Supermarket;False;Retiree;Spring;BOGO (Buy One Get One)
1000000181;05.12.2020 1:54;Courtney Meyer;['BBQ Sauce', 'Garden Hose', 'Hair Gel'];10;дек.81;Debit Card;Chicago;Convenience Store;True;Young Adult;Winter;BOGO (Buy One Get One)
1000000182;18.11.2020 8:26;John Burton;['Vinegar', 'Soap'];2;74.81;Credit Card;New York;Supermarket;True;Young Adult;Fall;Discount on Selected Items
1000000183;31.12.2021 1:19;Janet Robinson;['Toothpaste', 'Jam', 'Tissues'];1;74.53;Debit Card;San Francisco;Department Store;False;Middle-Aged;Fall;BOGO (Buy One Get One)
1000000184;09.03.2022 4:31;Mitchell Jackson;['Mustard'];6;06.апр;Mobile Payment;Atlanta;Warehouse Club;True;Professional;Winter;Discount on Selected Items
1000000185;31.03.2020 5:22;Paula Gutierrez;['Ice Cream', 'Ice Cream', 'Laundry Detergent'];9;80.32;Mobile Payment;Los Angeles;Warehouse Club;True;Homemaker;Spring;None
1000000186;06.01.2022 8:14;Rebecca Rice;['Toothpaste', 'Paper Towels'];3;83.91;Cash;San Francisco;Pharmacy;True;Homemaker;Spring;BOGO (Buy One Get One)
1000000187;15.09.2022 21:05;Samantha Wallace;['Carrots', 'Air Freshener', 'Butter', 'Cleaning Spray'];5;58.92;Mobile Payment;Dallas;Supermarket;False;Retiree;Fall;None
1000000188;13.09.2022 5:58;Luke Hall;['Bath Towels', 'Vinegar'];5;97.89;Mobile Payment;Los Angeles;Department Store;True;Middle-Aged;Winter;Discount on Selected Items
1000000189;28.03.2021 23:25;Michael Gonzalez;['Dish Soap'];6;54.23;Credit Card;Seattle;Convenience Store;False;Retiree;Winter;BOGO (Buy One Get One)
1000000190;14.01.2024 10:01;Tyler Smith;['Shrimp', 'Chips'];5;май.78;Mobile Payment;Chicago;Specialty Store;False;Student;Summer;BOGO (Buy One Get One)
1000000191;11.02.2020 11:41;Terry Norman;['Paper Towels', 'Cleaning Rags'];9;62.26;Debit Card;San Francisco;Specialty Store;True;Retiree;Fall;None
1000000192;26.04.2024 0:16;Cody Cobb;['Yogurt', 'Iron', 'Shaving Cream', 'Hand Sanitizer'];1;99.16;Debit Card;Houston;Warehouse Club;False;Retiree;Winter;None
1000000193;13.10.2020 15:30;Sierra Scott;['Chicken', 'Paper Towels', 'Cleaning Rags', 'Razors', 'Power Strips'];6;32.23;Debit Card;Boston;Department Store;True;Retiree;Fall;Discount on Selected Items
1000000194;24.07.2020 6:17;Emily Underwood;['Air Freshener', 'Iron', 'Ice Cream', 'Ketchup'];10;39.68;Cash;Houston;Pharmacy;False;Senior Citizen;Winter;None
1000000195;01.04.2023 14:19;Arthur Myers;['Shampoo', 'Beef'];8;41.12;Mobile Payment;Miami;Supermarket;False;Student;Fall;Discount on Selected Items
1000000196;24.04.2022 4:38;Nicole Cantrell;['Paper Towels', 'Trash Cans', 'Dustpan', 'Syrup', 'Iron'];8;36.12;Cash;Dallas;Department Store;False;Middle-Aged;Winter;Discount on Selected Items
1000000197;04.06.2022 19:22;John Martin;['Shrimp', 'Feminine Hygiene Products', 'Toilet Paper', 'Water'];10;84.07;Cash;Miami;Pharmacy;False;Homemaker;Spring;None
1000000198;26.01.2021 5:46;Jerry Williams;['Pasta', 'Shampoo'];4;39.56;Debit Card;Chicago;Supermarket;True;Retiree;Winter;None
1000000199;06.02.2022 1:27;Jeffrey Brown;['Garden Hose', 'Cheese', 'Bath Towels'];3;77.39;Cash;Miami;Pharmacy;True;Young Adult;Winter;BOGO (Buy One Get One)
1000000200;11.06.2023 10:26;Andrea Snyder;['Honey', 'Yogurt', 'Potatoes', 'Apple', 'Onions'];5;83.36;Debit Card;Boston;Department Store;True;Professional;Fall;BOGO (Buy One Get One)
1000000201;16.02.2024 0:17;Nancy Jackson;['Shower Gel', 'Onions'];2;26.81;Debit Card;Houston;Pharmacy;False;Teenager;Winter;None
1000000202;01.03.2020 20:12;Olivia Jimenez;['Peanut Butter', 'Diapers'];7;28.июл;Mobile Payment;Atlanta;Specialty Store;False;Retiree;Winter;BOGO (Buy One Get One)
1000000203;11.09.2021 18:36;Angel Garcia;['Cereal Bars', 'Tomatoes'];5;08.июн;Credit Card;Seattle;Warehouse Club;True;Senior Citizen;Fall;None
1000000204;29.11.2023 19:00;Amy Rodriguez;['Sponges'];3;89.38;Cash;Miami;Warehouse Club;True;Homemaker;Spring;BOGO (Buy One Get One)
1000000205;27.12.2023 5:05;Angela Clark;['Chips', 'Shampoo', 'Trash Bags', 'Soap', 'Dishware'];8;18.75;Mobile Payment;San Francisco;Specialty Store;False;Teenager;Summer;Discount on Selected Items
1000000206;01.05.2023 5:29;Kelly Thompson;['Garden Hose'];6;09.фев;Mobile Payment;San Francisco;Warehouse Club;True;Homemaker;Winter;Discount on Selected Items
1000000207;10.04.2021 8:08;Ryan Melendez;['Spinach', 'Feminine Hygiene Products', 'Onions', 'BBQ Sauce'];9;17.34;Mobile Payment;Chicago;Supermarket;False;Homemaker;Fall;BOGO (Buy One Get One)
1000000208;01.06.2022 0:16;Kimberly Cisneros;['Paper Towels', 'Toothpaste'];10;авг.22;Cash;Chicago;Warehouse Club;False;Young Adult;Winter;Discount on Selected Items
1000000209;20.08.2021 6:00;Cole Smith;['Mustard', 'Chicken', 'Bread'];5;33.07;Cash;Boston;Supermarket;True;Middle-Aged;Spring;BOGO (Buy One Get One)
1000000210;17.09.2023 1:37;Craig Smith;['Pasta', 'Carrots', 'Power Strips', 'Shrimp'];6;48.16;Credit Card;Miami;Convenience Store;False;Young Adult;Fall;Discount on Selected Items
1000000211;04.05.2021 16:16;Rodney Randolph;['Onions', 'Plant Fertilizer', 'Ice Cream', 'Tuna'];5;74.82;Debit Card;Houston;Warehouse Club;False;Teenager;Summer;Discount on Selected Items
1000000212;30.09.2020 11:28;Patrick Campbell;['Paper Towels', 'Rice', 'Mayonnaise', 'Pickles', 'Mayonnaise'];8;75.3;Cash;Boston;Department Store;True;Young Adult;Winter;Discount on Selected Items
1000000213;30.09.2021 5:17;Emily Whitehead;['Carrots', 'Orange', 'Paper Towels', 'Soap'];3;83.89;Credit Card;Miami;Convenience Store;True;Retiree;Winter;None
1000000214;12.05.2023 8:08;Shawn Joyce;['Shaving Cream', 'Dustpan', 'Rice', 'Orange', 'Honey'];6;30.28;Mobile Payment;Seattle;Warehouse Club;False;Senior Citizen;Spring;None
1000000215;03.01.2020 23:36;Ashley White;['Coffee', 'Hair Gel', 'Vacuum Cleaner'];4;95.87;Credit Card;Los Angeles;Supermarket;False;Professional;Fall;BOGO (Buy One Get One)
1000000216;03.05.2022 19:43;Richard Harris;['Pancake Mix', 'Water', 'Air Freshener', 'Tea'];6;55.43;Mobile Payment;Dallas;Pharmacy;False;Middle-Aged;Spring;BOGO (Buy One Get One)
1000000217;18.09.2021 5:56;Matthew Bowen;['Butter', 'Onions', 'Diapers'];7;21.95;Cash;Boston;Department Store;True;Teenager;Winter;Discount on Selected Items
1000000218;04.09.2021 6:01;James Smith;['Milk', 'Insect Repellent', 'BBQ Sauce', 'BBQ Sauce', 'Hair Gel'];9;52.4;Credit Card;Los Angeles;Department Store;False;Senior Citizen;Summer;BOGO (Buy One Get One)
1000000219;06.11.2020 4:18;Julia Baldwin;['Trash Bags', 'Cleaning Rags'];7;14.82;Mobile Payment;New York;Department Store;False;Retiree;Fall;BOGO (Buy One Get One)
1000000220;02.02.2024 13:06;Kathleen Cline;['Butter', 'Ketchup'];8;16.19;Debit Card;Miami;Warehouse Club;False;Student;Fall;BOGO (Buy One Get One)
1000000221;20.04.2023 4:26;Ashley Jones;['Ketchup'];1;24.33;Credit Card;Houston;Department Store;True;Professional;Spring;None
1000000222;05.02.2021 7:29;Matthew Hogan;['Baby Wipes'];4;55.11;Cash;San Francisco;Specialty Store;True;Retiree;Summer;Discount on Selected Items
1000000223;01.03.2023 23:31;Kristin Hudson;['Toothpaste'];4;77.38;Debit Card;San Francisco;Convenience Store;True;Professional;Spring;None
1000000224;09.10.2020 5:10;Terri Dunn;['Banana', 'Feminine Hygiene Products'];2;34.8;Credit Card;Atlanta;Supermarket;True;Homemaker;Summer;Discount on Selected Items
1000000225;13.08.2021 13:03;Jorge Keller;['Vacuum Cleaner', 'Ironing Board', 'Olive Oil', 'Tea', 'Shrimp'];7;72.49;Credit Card;San Francisco;Convenience Store;False;Senior Citizen;Summer;BOGO (Buy One Get One)
1000000226;17.11.2022 5:57;Leslie Bell;['Mayonnaise'];7;20.май;Debit Card;Seattle;Warehouse Club;True;Middle-Aged;Winter;Discount on Selected Items
1000000227;15.02.2020 9:07;Bradley Flynn;['Shaving Cream', 'Power Strips', 'Laundry Detergent', 'Orange', 'Hand Sanitizer'];2;ноя.27;Cash;San Francisco;Department Store;True;Senior Citizen;Winter;BOGO (Buy One Get One)
1000000228;21.02.2021 21:33;Morgan Phillips;['Rice', 'Ketchup'];9;37.45;Cash;Atlanta;Convenience Store;False;Homemaker;Winter;Discount on Selected Items
1000000229;10.07.2021 18:05;Victoria Duran;['Broom'];10;64.57;Credit Card;San Francisco;Department Store;True;Teenager;Fall;None
1000000230;15.05.2022 13:30;Bruce Smith;['Onions', 'Salmon'];2;68.41;Debit Card;Dallas;Specialty Store;False;Young Adult;Fall;BOGO (Buy One Get One)
1000000231;15.09.2022 19:30;Miss Jaime Roy MD;['Potatoes', 'Pancake Mix', 'Peanut Butter', 'Jam'];7;83.52;Cash;San Francisco;Warehouse Club;True;Young Adult;Spring;None
1000000232;12.07.2021 19:21;Paul Kline;['Shower Gel', 'Peanut Butter', 'Baby Wipes', 'Hair Gel'];6;89.63;Debit Card;San Francisco;Convenience Store;False;Student;Spring;None
1000000233;24.04.2023 4:09;Mary Ryan;['Laundry Detergent', 'Hand Sanitizer'];4;98.79;Cash;Seattle;Convenience Store;False;Young Adult;Summer;BOGO (Buy One Get One)
1000000234;09.05.2023 7:42;Charles Parrish;['Light Bulbs', 'Plant Fertilizer', 'Bath Towels', 'Cleaning Rags'];6;96.7;Credit Card;Houston;Convenience Store;True;Young Adult;Summer;None
1000000235;06.12.2023 22:36;Victor Baker;['Soap', 'Banana', 'Tea', 'Feminine Hygiene Products', 'Mustard'];10;69.01;Mobile Payment;Chicago;Specialty Store;True;Homemaker;Fall;None
1000000236;24.07.2023 4:23;Mary Graham;['Water', 'Toothbrush'];2;48.93;Mobile Payment;Miami;Pharmacy;True;Middle-Aged;Winter;None
1000000237;04.12.2023 13:25;Matthew Peterson;['Cleaning Spray', 'Eggs', 'Olive Oil', 'Baby Wipes', 'Shrimp'];4;30.54;Mobile Payment;Seattle;Supermarket;True;Senior Citizen;Winter;Discount on Selected Items
1000000238;25.04.2023 9:57;Leslie Walsh;['Deodorant', 'BBQ Sauce', 'Trash Cans'];5;96.3;Cash;Miami;Supermarket;False;Senior Citizen;Spring;None
1000000239;31.08.2022 22:42;Gabriel Lucero;['Bread'];10;46.3;Mobile Payment;Chicago;Warehouse Club;False;Student;Summer;Discount on Selected Items
1000000240;21.11.2022 7:58;Connor Moore;['Syrup', 'Tomatoes'];9;57.15;Cash;Dallas;Department Store;False;Retiree;Summer;Discount on Selected Items
1000000241;03.12.2022 2:43;Amy Campbell;['Shaving Cream', 'Laundry Detergent', 'BBQ Sauce', 'Air Freshener'];2;26.июл;Debit Card;San Francisco;Supermarket;True;Middle-Aged;Winter;None
1000000242;20.04.2020 2:30;Lee Ramirez;['Shrimp', 'Orange', 'Tomatoes', 'Soda', 'Deodorant'];2;63.6;Mobile Payment;Chicago;Warehouse Club;True;Teenager;Winter;None
1000000243;11.03.2020 18:33;Jaime Parker;['Sponges', 'Chicken', 'Syrup', 'Cleaning Spray', 'Honey'];8;40.37;Mobile Payment;Dallas;Department Store;True;Young Adult;Fall;None
1000000244;01.04.2022 11:38;James Bailey;['Tomatoes', 'Laundry Detergent'];3;73.4;Debit Card;Los Angeles;Supermarket;True;Professional;Winter;BOGO (Buy One Get One)
1000000245;16.12.2022 10:50;Sara Lee;['Shaving Cream', 'Mustard'];10;17.67;Credit Card;Los Angeles;Specialty Store;True;Young Adult;Fall;None
1000000246;27.10.2021 14:16;Joanne Flores;['Insect Repellent', 'Shaving Cream', 'Shampoo', 'Sponges'];3;78.54;Mobile Payment;Miami;Department Store;True;Young Adult;Spring;BOGO (Buy One Get One)
1000000247;18.04.2023 14:44;Kevin Cruz;['Olive Oil', 'Dish Soap', 'Dish Soap'];6;51.17;Debit Card;Houston;Specialty Store;True;Retiree;Spring;Discount on Selected Items
1000000248;24.11.2020 20:47;Dawn Benson;['Milk', 'Tuna', 'Honey', 'Shower Gel'];1;70.51;Cash;Miami;Pharmacy;False;Homemaker;Summer;BOGO (Buy One Get One)
1000000249;16.04.2021 11:55;Ronald Pacheco;['Extension Cords'];10;59.67;Cash;Atlanta;Specialty Store;True;Homemaker;Fall;None
1000000250;24.01.2024 3:46;Tracey Allen;['Bread', 'Deodorant', 'Banana'];8;37.95;Credit Card;Seattle;Supermarket;False;Senior Citizen;Winter;None
1000000251;03.01.2021 9:31;Tamara Burke;['Razors', 'Coffee', 'Vinegar', 'Chips', 'Chips'];3;32.37;Mobile Payment;Los Angeles;Pharmacy;False;Student;Winter;BOGO (Buy One Get One)
1000000252;13.04.2022 4:44;Cheryl Benson;['Cleaning Rags', 'Pickles', 'Shaving Cream', 'Mustard'];9;13.фев;Debit Card;San Francisco;Warehouse Club;False;Senior Citizen;Fall;None
1000000253;19.12.2020 2:54;Taylor Jimenez;['Cereal Bars'];7;июл.48;Mobile Payment;Seattle;Specialty Store;False;Professional;Spring;None
1000000254;01.03.2023 20:48;Brenda Greene;['Trash Bags', 'Trash Bags', 'Pickles'];5;52.41;Cash;Los Angeles;Department Store;True;Teenager;Winter;None
1000000255;25.08.2021 11:41;Mark Johnson;['Shrimp'];6;89.55;Mobile Payment;Seattle;Convenience Store;True;Student;Fall;None
1000000256;20.02.2022 22:41;Kenneth Williams;['Milk', 'Hair Gel'];3;31.45;Debit Card;Boston;Convenience Store;True;Retiree;Fall;BOGO (Buy One Get One)
1000000257;17.04.2024 12:35;Nicholas Ellison;['Toothpaste', 'Soda', 'Toothbrush'];8;83.46;Mobile Payment;Dallas;Warehouse Club;True;Student;Fall;BOGO (Buy One Get One)
1000000258;03.03.2023 15:39;Felicia Johnson;['Trash Cans', 'Razors'];5;78.95;Credit Card;Atlanta;Department Store;True;Middle-Aged;Fall;Discount on Selected Items
1000000259;11.12.2021 10:43;Kelly Adams;['Insect Repellent'];7;46.35;Credit Card;Seattle;Warehouse Club;True;Retiree;Fall;Discount on Selected Items
1000000260;09.05.2022 8:59;Richard Hopkins;['Lawn Mower'];8;68.97;Debit Card;Dallas;Convenience Store;False;Middle-Aged;Winter;None
1000000261;21.11.2022 12:53;Brenda Brown;['Spinach'];1;92.52;Debit Card;Chicago;Warehouse Club;True;Retiree;Winter;Discount on Selected Items
1000000262;14.12.2021 17:24;David Henry;['Insect Repellent', 'Dishware', 'Apple'];7;дек.66;Credit Card;Los Angeles;Supermarket;True;Teenager;Summer;None
1000000263;31.05.2020 15:32;Catherine Rodriguez;['Soap', 'Dish Soap', 'Chips', 'Tea'];4;35.47;Credit Card;New York;Department Store;True;Student;Summer;None
1000000264;08.09.2021 12:36;Sean Obrien;['Garden Hose', 'Milk', 'Lawn Mower'];7;19.95;Mobile Payment;New York;Supermarket;False;Teenager;Summer;None
1000000265;15.11.2023 17:33;Scott Byrd;['Light Bulbs', 'Honey', 'Bath Towels', 'Cereal Bars', 'Rice'];10;сен.62;Credit Card;Seattle;Department Store;False;Homemaker;Spring;None
1000000266;27.09.2022 3:45;Sheila Carroll;['Plant Fertilizer', 'Vacuum Cleaner'];9;32.72;Mobile Payment;Houston;Department Store;True;Teenager;Fall;BOGO (Buy One Get One)
1000000267;02.01.2020 0:27;Jason Rodriguez;['Insect Repellent', 'Hand Sanitizer', 'Honey', 'Dish Soap', 'Pickles'];8;15.37;Debit Card;New York;Department Store;True;Professional;Fall;None
1000000268;16.01.2023 11:25;Edward Anderson;['Cleaning Spray', 'Cereal Bars'];3;32.89;Mobile Payment;Atlanta;Supermarket;False;Student;Spring;Discount on Selected Items
1000000269;22.11.2020 1:11;Benjamin Barber;['Mayonnaise', 'Tissues', 'Potatoes', 'Salmon'];10;41.46;Debit Card;Dallas;Pharmacy;False;Retiree;Fall;Discount on Selected Items
1000000270;19.11.2023 8:21;Lisa Evans;['Milk', 'Banana'];1;35.02;Debit Card;Dallas;Supermarket;False;Homemaker;Winter;BOGO (Buy One Get One)
1000000271;17.12.2022 17:26;Tracey Jackson;['Syrup', 'Spinach', 'Ironing Board'];7;49.32;Credit Card;Los Angeles;Convenience Store;True;Senior Citizen;Summer;BOGO (Buy One Get One)
1000000272;08.12.2023 17:42;Taylor Daniels;['Sponges', 'Shrimp', 'Soda'];3;май.84;Credit Card;Houston;Convenience Store;False;Retiree;Winter;None
1000000273;09.11.2023 7:56;Dwayne Herrera;['Eggs', 'Paper Towels'];6;35.12;Mobile Payment;Los Angeles;Department Store;True;Teenager;Spring;Discount on Selected Items
